series_name,date,value
T5,1986-10-01,23505.0
T5,1986-11-01,18847.0
T5,1986-12-01,19782.0
T5,1987-01-01,22235.0
T5,1987-02-01,13104.0
T5,1987-03-01,17994.0
T5,1987-04-01,20656.0
T5,1987-05-01,21262.0
T5,1987-06-01,22526.0
T5,1987-07-01,23313.0
T5,1987-08-01,20602.0
T5,1987-09-01,27186.0
T5,1987-10-01,25840.0
T5,1987-11-01,18243.0
T5,1987-12-01,20888.0
T5,1988-01-01,24378.0
T5,1988-02-01,13723.0
T5,1988-03-01,21074.0
T5,1988-04-01,20649.0
T5,1988-05-01,18615.0
T5,1988-06-01,21867.0
T5,1988-07-01,21413.0
T5,1988-08-01,20292.0
T5,1988-09-01,26802.0
T5,1988-10-01,25936.0
T5,1988-11-01,20987.0
T5,1988-12-01,23427.0
T5,1989-01-01,27377.0
T5,1989-02-01,16511.0
T5,1989-03-01,25811.0
T5,1989-04-01,22174.0
T5,1989-05-01,21233.0
T5,1989-06-01,19955.0
T5,1989-07-01,18770.0
T5,1989-08-01,17074.0
T5,1989-09-01,23715.0
T5,1989-10-01,24049.0
T5,1989-11-01,19224.0
T5,1989-12-01,23132.0
T5,1990-01-01,23787.0
T5,1990-02-01,16323.0
T5,1990-03-01,20438.0
T5,1990-04-01,21054.0
T5,1990-05-01,18377.0
T5,1990-06-01,21420.0
T5,1990-07-01,20546.0
T5,1990-08-01,19087.0
T5,1990-09-01,26256.0
T5,1990-10-01,24198.0
T5,1990-11-01,20004.0
T5,1990-12-01,23804.0
T5,1991-01-01,21725.0
T5,1991-02-01,13691.0
T5,1991-03-01,20604.0
T5,1991-04-01,17696.0
T5,1991-05-01,17021.0
T5,1991-06-01,19006.0
T5,1991-07-01,18756.0
T5,1991-08-01,16521.0
T5,1991-09-01,23412.0
T5,1991-10-01,23138.0
T5,1991-11-01,19898.0
T5,1991-12-01,23596.0
T5,1992-01-01,22429.0
T5,1992-02-01,15023.0
T5,1992-03-01,18782.0
T5,1992-04-01,22971.0
T5,1992-05-01,19245.0
T5,1992-06-01,19903.0
T5,1992-07-01,21852.0
T5,1992-08-01,19391.0
T5,1992-09-01,30440.0
T5,1992-10-01,25762.0
T5,1992-11-01,21876.0
T5,1992-12-01,23508.0
T5,1993-01-01,20270.0
T5,1993-02-01,16919.0
T5,1993-03-01,20864.0
T5,1993-04-01,20579.0
T5,1993-05-01,22562.0
T5,1993-06-01,22044.0
T5,1993-07-01,22853.0
T5,1993-08-01,19182.0
T5,1993-09-01,28883.0
T5,1993-10-01,26664.0
T5,1993-11-01,20034.0
T5,1993-12-01,23868.0
T5,1994-01-01,22414.0
T5,1994-02-01,15128.0
T5,1994-03-01,23733.0
T5,1994-04-01,22186.0
T5,1994-05-01,20691.0
T5,1994-06-01,21272.0
T5,1994-07-01,21859.0
T5,1994-08-01,19026.0
T5,1994-09-01,27849.0
T5,1994-10-01,27357.0
T5,1994-11-01,21328.0
T5,1994-12-01,24315.0
T5,1995-01-01,22588.0
T5,1995-02-01,18379.0
T5,1995-03-01,24141.0
T5,1995-04-01,22946.0
T5,1995-05-01,24317.0
T5,1995-06-01,25118.0
T5,1995-07-01,22657.0
T5,1995-08-01,19490.0
T5,1995-09-01,24542.0
T5,1995-10-01,26805.0
T5,1995-11-01,23198.0
T5,1995-12-01,25899.0
T5,1996-01-01,34303.0
T5,1996-02-01,21708.0
T5,1996-03-01,36374.0
T5,1996-04-01,29188.0
T5,1996-05-01,28504.0
T5,1996-06-01,32001.0
T5,1996-07-01,31287.0
T5,1996-08-01,23858.0
T5,1996-09-01,29424.0
T5,1996-10-01,30207.0
T5,1996-11-01,25165.0
T5,1996-12-01,23244.0
T5,1997-01-01,37148.0
T5,1997-02-01,23512.0
T5,1997-03-01,33800.0
T5,1997-04-01,28345.0
T5,1997-05-01,27874.0
T5,1997-06-01,24111.0
T5,1997-07-01,20310.0
T5,1997-08-01,19903.0
T5,1997-09-01,22627.0
T5,1997-10-01,29150.0
T5,1997-11-01,25443.0
T5,1997-12-01,24513.0
T5,1998-01-01,24801.0
T5,1998-02-01,22665.0
T5,1998-03-01,24770.0
T5,1998-04-01,24236.0
T5,1998-05-01,22833.0
T5,1998-06-01,25492.0
T5,1998-07-01,25021.0
T5,1998-08-01,21794.0
T5,1998-09-01,25533.0
T5,1998-10-01,26546.0
T5,1998-11-01,23434.0
T5,1998-12-01,25671.0
T5,1999-01-01,29881.0
T5,1999-02-01,17710.0
T5,1999-03-01,25703.0
T5,1999-04-01,24144.0
T5,1999-05-01,23965.0
T5,1999-06-01,22613.0
T5,1999-07-01,23909.0
T5,1999-08-01,21084.0
T5,1999-09-01,29428.0
T5,1999-10-01,32007.0
T5,1999-11-01,27832.0
T5,1999-12-01,26431.0
T5,2000-01-01,30603.0
T5,2000-02-01,21729.0
T5,2000-03-01,30469.0
T5,2000-04-01,31818.0
T5,2000-05-01,28177.0
T5,2000-06-01,28639.0
T5,2000-07-01,28171.0
T5,2000-08-01,26589.0
T5,2000-09-01,31898.0
T5,2000-10-01,31876.0
T5,2000-11-01,29887.0
T5,2000-12-01,32553.0
T5,2001-01-01,29893.0
T5,2001-02-01,23865.0
T5,2001-03-01,30583.0
T5,2001-04-01,29495.0
T5,2001-05-01,26693.0
T5,2001-06-01,25890.0
T5,2001-07-01,25132.0
T5,2001-08-01,23440.0
T5,2001-09-01,28180.0
T5,2001-10-01,27711.0
T5,2001-11-01,24408.0
T5,2001-12-01,28866.0
T5,2002-01-01,30578.0
T5,2002-02-01,19491.0
T5,2002-03-01,30137.0
T5,2002-04-01,30754.0
T5,2002-05-01,29170.0
T5,2002-06-01,27027.0
T5,2002-07-01,26216.0
T5,2002-08-01,23993.0
T5,2002-09-01,30156.0
T5,2002-10-01,32767.0
T5,2002-11-01,29395.0
T5,2002-12-01,33610.0
T5,2003-01-01,33734.0
T5,2003-02-01,23513.0
T5,2003-03-01,26288.0
T5,2003-04-01,5577.0
T5,2003-05-01,4301.0
T5,2003-06-01,9351.0
T5,2003-07-01,18267.0
T5,2003-08-01,18919.0
T5,2003-09-01,28201.0
T5,2003-10-01,30063.0
T5,2003-11-01,27044.0
T5,2003-12-01,28996.0
T5,2004-01-01,29411.0
T5,2004-02-01,26341.0
T5,2004-03-01,30827.0
T5,2004-04-01,33259.0
T5,2004-05-01,31008.0
T5,2004-06-01,34999.0
T5,2004-07-01,34627.0
T5,2004-08-01,28247.0
T5,2004-09-01,37291.0
T5,2004-10-01,40748.0
T5,2004-11-01,38102.0
T5,2004-12-01,44080.0
T5,2005-01-01,44171.0
T5,2005-02-01,28694.0
T5,2005-03-01,41972.0
T5,2005-04-01,44119.0
T5,2005-05-01,39822.0
T5,2005-06-01,47412.0
T5,2005-07-01,46414.0
T5,2005-08-01,39951.0
T5,2005-09-01,49662.0
T5,2005-10-01,49482.0
T5,2005-11-01,43546.0
T5,2005-12-01,50332.0
T5,2006-01-01,48817.0
T5,2006-02-01,35067.0
T5,2006-03-01,44026.0
T5,2006-04-01,51793.0
T5,2006-05-01,42239.0
T5,2006-06-01,48081.0
T5,2006-07-01,46913.0
T5,2006-08-01,39952.0
T5,2006-09-01,52498.0
T5,2006-10-01,55218.0
T5,2006-11-01,46420.0
T5,2006-12-01,52909.0
T6,1985-01-01,12570.0
T6,1985-02-01,12691.0
T6,1985-03-01,18729.0
T6,1985-04-01,16028.0
T6,1985-05-01,13644.0
T6,1985-06-01,12265.0
T6,1985-07-01,13567.0
T6,1985-08-01,14020.0
T6,1985-09-01,14726.0
T6,1985-10-01,21508.0
T6,1985-11-01,21294.0
T6,1985-12-01,16864.0
T6,1986-01-01,14303.0
T6,1986-02-01,14154.0
T6,1986-03-01,20455.0
T6,1986-04-01,18017.0
T6,1986-05-01,16017.0
T6,1986-06-01,14501.0
T6,1986-07-01,15562.0
T6,1986-08-01,16007.0
T6,1986-09-01,15814.0
T6,1986-10-01,24914.0
T6,1986-11-01,25130.0
T6,1986-12-01,19830.0
T6,1987-01-01,17112.0
T6,1987-02-01,18263.0
T6,1987-03-01,23359.0
T6,1987-04-01,22270.0
T6,1987-05-01,19551.0
T6,1987-06-01,15875.0
T6,1987-07-01,17820.0
T6,1987-08-01,19520.0
T6,1987-09-01,19505.0
T6,1987-10-01,29795.0
T6,1987-11-01,26767.0
T6,1987-12-01,21954.0
T6,1988-01-01,19925.0
T6,1988-02-01,20403.0
T6,1988-03-01,29513.0
T6,1988-04-01,25376.0
T6,1988-05-01,20490.0
T6,1988-06-01,17008.0
T6,1988-07-01,21418.0
T6,1988-08-01,22857.0
T6,1988-09-01,22140.0
T6,1988-10-01,33758.0
T6,1988-11-01,28969.0
T6,1988-12-01,23733.0
T6,1989-01-01,20554.0
T6,1989-02-01,20349.0
T6,1989-03-01,29641.0
T6,1989-04-01,26369.0
T6,1989-05-01,21336.0
T6,1989-06-01,16283.0
T6,1989-07-01,19123.0
T6,1989-08-01,19054.0
T6,1989-09-01,18527.0
T6,1989-10-01,28495.0
T6,1989-11-01,27553.0
T6,1989-12-01,22432.0
T6,1990-01-01,19053.0
T6,1990-02-01,21203.0
T6,1990-03-01,26916.0
T6,1990-04-01,24709.0
T6,1990-05-01,20301.0
T6,1990-06-01,16459.0
T6,1990-07-01,21033.0
T6,1990-08-01,21897.0
T6,1990-09-01,20602.0
T6,1990-10-01,31817.0
T6,1990-11-01,30145.0
T6,1990-12-01,25198.0
T6,1991-01-01,19345.0
T6,1991-02-01,19944.0
T6,1991-03-01,26459.0
T6,1991-04-01,22863.0
T6,1991-05-01,21849.0
T6,1991-06-01,17787.0
T6,1991-07-01,19816.0
T6,1991-08-01,20923.0
T6,1991-09-01,22140.0
T6,1991-10-01,30358.0
T6,1991-11-01,30990.0
T6,1991-12-01,23152.0
T6,1992-01-01,20082.0
T6,1992-02-01,22220.0
T6,1992-03-01,27497.0
T6,1992-04-01,30539.0
T6,1992-05-01,23982.0
T6,1992-06-01,19210.0
T6,1992-07-01,22829.0
T6,1992-08-01,25709.0
T6,1992-09-01,25799.0
T6,1992-10-01,36094.0
T6,1992-11-01,35057.0
T6,1992-12-01,25213.0
T6,1993-01-01,20973.0
T6,1993-02-01,24715.0
T6,1993-03-01,33102.0
T6,1993-04-01,29677.0
T6,1993-05-01,25975.0
T6,1993-06-01,21074.0
T6,1993-07-01,24891.0
T6,1993-08-01,27276.0
T6,1993-09-01,28739.0
T6,1993-10-01,40729.0
T6,1993-11-01,35777.0
T6,1993-12-01,26234.0
T6,1994-01-01,25642.0
T6,1994-02-01,27178.0
T6,1994-03-01,39073.0
T6,1994-04-01,33835.0
T6,1994-05-01,27378.0
T6,1994-06-01,24726.0
T6,1994-07-01,28469.0
T6,1994-08-01,30372.0
T6,1994-09-01,31527.0
T6,1994-10-01,44039.0
T6,1994-11-01,38014.0
T6,1994-12-01,29324.0
T6,1995-01-01,27374.0
T6,1995-02-01,27953.0
T6,1995-03-01,36459.0
T6,1995-04-01,34171.0
T6,1995-05-01,24956.0
T6,1995-06-01,24118.0
T6,1995-07-01,26430.0
T6,1995-08-01,28440.0
T6,1995-09-01,29128.0
T6,1995-10-01,39825.0
T6,1995-11-01,35935.0
T6,1995-12-01,25756.0
T6,1996-01-01,31694.0
T6,1996-02-01,33045.0
T6,1996-03-01,49211.0
T6,1996-04-01,43454.0
T6,1996-05-01,33429.0
T6,1996-06-01,31543.0
T6,1996-07-01,34359.0
T6,1996-08-01,31761.0
T6,1996-09-01,33715.0
T6,1996-10-01,48628.0
T6,1996-11-01,44881.0
T6,1996-12-01,28969.0
T6,1997-01-01,31039.0
T6,1997-02-01,38115.0
T6,1997-03-01,56719.0
T6,1997-04-01,43056.0
T6,1997-05-01,31004.0
T6,1997-06-01,26531.0
T6,1997-07-01,18345.0
T6,1997-08-01,19259.0
T6,1997-09-01,20092.0
T6,1997-10-01,30080.0
T6,1997-11-01,31252.0
T6,1997-12-01,24080.0
T6,1998-01-01,27047.0
T6,1998-02-01,33089.0
T6,1998-03-01,38319.0
T6,1998-04-01,30606.0
T6,1998-05-01,26642.0
T6,1998-06-01,24006.0
T6,1998-07-01,24498.0
T6,1998-08-01,24151.0
T6,1998-09-01,25288.0
T6,1998-10-01,34885.0
T6,1998-11-01,35126.0
T6,1998-12-01,29178.0
T6,1999-01-01,26237.0
T6,1999-02-01,23539.0
T6,1999-03-01,35418.0
T6,1999-04-01,31151.0
T6,1999-05-01,22574.0
T6,1999-06-01,20142.0
T6,1999-07-01,23707.0
T6,1999-08-01,24743.0
T6,1999-09-01,26629.0
T6,1999-10-01,38335.0
T6,1999-11-01,38051.0
T6,1999-12-01,23447.0
T6,2000-01-01,23876.0
T6,2000-02-01,27829.0
T6,2000-03-01,38035.0
T6,2000-04-01,37509.0
T6,2000-05-01,27392.0
T6,2000-06-01,23824.0
T6,2000-07-01,26000.0
T6,2000-08-01,25879.0
T6,2000-09-01,28472.0
T6,2000-10-01,38818.0
T6,2000-11-01,39191.0
T6,2000-12-01,31113.0
T6,2001-01-01,26389.0
T6,2001-02-01,29689.0
T6,2001-03-01,38918.0
T6,2001-04-01,34295.0
T6,2001-05-01,27475.0
T6,2001-06-01,23652.0
T6,2001-07-01,25928.0
T6,2001-08-01,26064.0
T6,2001-09-01,27213.0
T6,2001-10-01,35944.0
T6,2001-11-01,35244.0
T6,2001-12-01,29770.0
T6,2002-01-01,28790.0
T6,2002-02-01,27639.0
T6,2002-03-01,40683.0
T6,2002-04-01,35179.0
T6,2002-05-01,26774.0
T6,2002-06-01,23832.0
T6,2002-07-01,26829.0
T6,2002-08-01,26495.0
T6,2002-09-01,29119.0
T6,2002-10-01,41207.0
T6,2002-11-01,41259.0
T6,2002-12-01,32159.0
T6,2003-01-01,32237.0
T6,2003-02-01,29960.0
T6,2003-03-01,36492.0
T6,2003-04-01,5901.0
T6,2003-05-01,3369.0
T6,2003-06-01,9343.0
T6,2003-07-01,18192.0
T6,2003-08-01,20828.0
T6,2003-09-01,25333.0
T6,2003-10-01,35502.0
T6,2003-11-01,35547.0
T6,2003-12-01,28614.0
T6,2004-01-01,25229.0
T6,2004-02-01,35097.0
T6,2004-03-01,43390.0
T6,2004-04-01,35497.0
T6,2004-05-01,28997.0
T6,2004-06-01,26972.0
T6,2004-07-01,30903.0
T6,2004-08-01,30505.0
T6,2004-09-01,29602.0
T6,2004-10-01,45487.0
T6,2004-11-01,44267.0
T6,2004-12-01,35341.0
T6,2005-01-01,39292.0
T6,2005-02-01,32350.0
T6,2005-03-01,48773.0
T6,2005-04-01,42371.0
T6,2005-05-01,32204.0
T6,2005-06-01,30396.0
T6,2005-07-01,34089.0
T6,2005-08-01,34031.0
T6,2005-09-01,34931.0
T6,2005-10-01,50028.0
T6,2005-11-01,47097.0
T6,2005-12-01,39039.0
T6,2006-01-01,38689.0
T6,2006-02-01,41460.0
T6,2006-03-01,51059.0
T6,2006-04-01,47601.0
T6,2006-05-01,34785.0
T6,2006-06-01,30895.0
T6,2006-07-01,35205.0
T6,2006-08-01,37240.0
T6,2006-09-01,38076.0
T6,2006-10-01,55525.0
T6,2006-11-01,56107.0
T6,2006-12-01,49853.0
T7,1985-01-01,4289.0
T7,1985-02-01,4312.0
T7,1985-03-01,8679.0
T7,1985-04-01,7649.0
T7,1985-05-01,6460.0
T7,1985-06-01,5519.0
T7,1985-07-01,5082.0
T7,1985-08-01,5976.0
T7,1985-09-01,6643.0
T7,1985-10-01,9815.0
T7,1985-11-01,9535.0
T7,1985-12-01,5728.0
T7,1986-01-01,4821.0
T7,1986-02-01,5975.0
T7,1986-03-01,7849.0
T7,1986-04-01,8857.0
T7,1986-05-01,7422.0
T7,1986-06-01,5773.0
T7,1986-07-01,6255.0
T7,1986-08-01,6842.0
T7,1986-09-01,7730.0
T7,1986-10-01,11591.0
T7,1986-11-01,10781.0
T7,1986-12-01,6712.0
T7,1987-01-01,6453.0
T7,1987-02-01,6203.0
T7,1987-03-01,8457.0
T7,1987-04-01,11370.0
T7,1987-05-01,9880.0
T7,1987-06-01,7459.0
T7,1987-07-01,8038.0
T7,1987-08-01,8349.0
T7,1987-09-01,9494.0
T7,1987-10-01,13967.0
T7,1987-11-01,11884.0
T7,1987-12-01,7649.0
T7,1988-01-01,8302.0
T7,1988-02-01,7764.0
T7,1988-03-01,10918.0
T7,1988-04-01,11481.0
T7,1988-05-01,10205.0
T7,1988-06-01,8064.0
T7,1988-07-01,9566.0
T7,1988-08-01,9405.0
T7,1988-09-01,10974.0
T7,1988-10-01,15924.0
T7,1988-11-01,12732.0
T7,1988-12-01,8402.0
T7,1989-01-01,8842.0
T7,1989-02-01,8346.0
T7,1989-03-01,12802.0
T7,1989-04-01,14071.0
T7,1989-05-01,11827.0
T7,1989-06-01,7497.0
T7,1989-07-01,7020.0
T7,1989-08-01,6723.0
T7,1989-09-01,8264.0
T7,1989-10-01,12659.0
T7,1989-11-01,11908.0
T7,1989-12-01,8960.0
T7,1990-01-01,8128.0
T7,1990-02-01,8734.0
T7,1990-03-01,11312.0
T7,1990-04-01,11712.0
T7,1990-05-01,8827.0
T7,1990-06-01,7387.0
T7,1990-07-01,7708.0
T7,1990-08-01,7451.0
T7,1990-09-01,8710.0
T7,1990-10-01,13748.0
T7,1990-11-01,14183.0
T7,1990-12-01,10656.0
T7,1991-01-01,9912.0
T7,1991-02-01,8378.0
T7,1991-03-01,12709.0
T7,1991-04-01,12371.0
T7,1991-05-01,10496.0
T7,1991-06-01,8018.0
T7,1991-07-01,9048.0
T7,1991-08-01,9075.0
T7,1991-09-01,11001.0
T7,1991-10-01,17226.0
T7,1991-11-01,16499.0
T7,1991-12-01,12234.0
T7,1992-01-01,10802.0
T7,1992-02-01,11322.0
T7,1992-03-01,16930.0
T7,1992-04-01,20766.0
T7,1992-05-01,13196.0
T7,1992-06-01,10148.0
T7,1992-07-01,10431.0
T7,1992-08-01,10286.0
T7,1992-09-01,13144.0
T7,1992-10-01,21600.0
T7,1992-11-01,19634.0
T7,1992-12-01,13941.0
T7,1993-01-01,14228.0
T7,1993-02-01,15626.0
T7,1993-03-01,19533.0
T7,1993-04-01,21763.0
T7,1993-05-01,16528.0
T7,1993-06-01,12675.0
T7,1993-07-01,13714.0
T7,1993-08-01,13622.0
T7,1993-09-01,17479.0
T7,1993-10-01,29875.0
T7,1993-11-01,27672.0
T7,1993-12-01,16991.0
T7,1994-01-01,16541.0
T7,1994-02-01,17269.0
T7,1994-03-01,25780.0
T7,1994-04-01,23468.0
T7,1994-05-01,18187.0
T7,1994-06-01,13124.0
T7,1994-07-01,15483.0
T7,1994-08-01,14466.0
T7,1994-09-01,19027.0
T7,1994-10-01,29643.0
T7,1994-11-01,25648.0
T7,1994-12-01,17748.0
T7,1995-01-01,16422.0
T7,1995-02-01,19741.0
T7,1995-03-01,23362.0
T7,1995-04-01,27399.0
T7,1995-05-01,17991.0
T7,1995-06-01,14287.0
T7,1995-07-01,14681.0
T7,1995-08-01,15063.0
T7,1995-09-01,20016.0
T7,1995-10-01,33884.0
T7,1995-11-01,26245.0
T7,1995-12-01,20175.0
T7,1996-01-01,23082.0
T7,1996-02-01,30276.0
T7,1996-03-01,40750.0
T7,1996-04-01,33344.0
T7,1996-05-01,25806.0
T7,1996-06-01,19341.0
T7,1996-07-01,20101.0
T7,1996-08-01,20225.0
T7,1996-09-01,25749.0
T7,1996-10-01,39013.0
T7,1996-11-01,31482.0
T7,1996-12-01,19736.0
T7,1997-01-01,22335.0
T7,1997-02-01,31490.0
T7,1997-03-01,42149.0
T7,1997-04-01,34858.0
T7,1997-05-01,29312.0
T7,1997-06-01,17553.0
T7,1997-07-01,12388.0
T7,1997-08-01,12299.0
T7,1997-09-01,13686.0
T7,1997-10-01,20348.0
T7,1997-11-01,15756.0
T7,1997-12-01,12995.0
T7,1998-01-01,12253.0
T7,1998-02-01,15001.0
T7,1998-03-01,18763.0
T7,1998-04-01,19881.0
T7,1998-05-01,16316.0
T7,1998-06-01,13404.0
T7,1998-07-01,12145.0
T7,1998-08-01,12976.0
T7,1998-09-01,14225.0
T7,1998-10-01,20450.0
T7,1998-11-01,18501.0
T7,1998-12-01,13783.0
T7,1999-01-01,12847.0
T7,1999-02-01,12551.0
T7,1999-03-01,18132.0
T7,1999-04-01,17944.0
T7,1999-05-01,13803.0
T7,1999-06-01,12004.0
T7,1999-07-01,12950.0
T7,1999-08-01,13806.0
T7,1999-09-01,14821.0
T7,1999-10-01,24507.0
T7,1999-11-01,20978.0
T7,1999-12-01,14949.0
T7,2000-01-01,14575.0
T7,2000-02-01,15439.0
T7,2000-03-01,18679.0
T7,2000-04-01,20186.0
T7,2000-05-01,14126.0
T7,2000-06-01,12257.0
T7,2000-07-01,12433.0
T7,2000-08-01,13022.0
T7,2000-09-01,15641.0
T7,2000-10-01,23681.0
T7,2000-11-01,21287.0
T7,2000-12-01,12511.0
T7,2001-01-01,11166.0
T7,2001-02-01,13364.0
T7,2001-03-01,16817.0
T7,2001-04-01,18233.0
T7,2001-05-01,14965.0
T7,2001-06-01,12712.0
T7,2001-07-01,11675.0
T7,2001-08-01,12075.0
T7,2001-09-01,13807.0
T7,2001-10-01,19850.0
T7,2001-11-01,17111.0
T7,2001-12-01,11584.0
T7,2002-01-01,11177.0
T7,2002-02-01,10491.0
T7,2002-03-01,16763.0
T7,2002-04-01,17887.0
T7,2002-05-01,13878.0
T7,2002-06-01,11513.0
T7,2002-07-01,11715.0
T7,2002-08-01,11974.0
T7,2002-09-01,15537.0
T7,2002-10-01,22414.0
T7,2002-11-01,17921.0
T7,2002-12-01,11384.0
T7,2003-01-01,11184.0
T7,2003-02-01,11038.0
T7,2003-03-01,16003.0
T7,2003-04-01,2247.0
T7,2003-05-01,1283.0
T7,2003-06-01,3124.0
T7,2003-07-01,7251.0
T7,2003-08-01,9431.0
T7,2003-09-01,11782.0
T7,2003-10-01,17885.0
T7,2003-11-01,15336.0
T7,2003-12-01,10402.0
T7,2004-01-01,8716.0
T7,2004-02-01,12866.0
T7,2004-03-01,15278.0
T7,2004-04-01,16094.0
T7,2004-05-01,12604.0
T7,2004-06-01,11279.0
T7,2004-07-01,11900.0
T7,2004-08-01,13052.0
T7,2004-09-01,14109.0
T7,2004-10-01,22453.0
T7,2004-11-01,18568.0
T7,2004-12-01,12742.0
T7,2005-01-01,13921.0
T7,2005-02-01,11658.0
T7,2005-03-01,19017.0
T7,2005-04-01,21023.0
T7,2005-05-01,15987.0
T7,2005-06-01,14039.0
T7,2005-07-01,14740.0
T7,2005-08-01,15158.0
T7,2005-09-01,17561.0
T7,2005-10-01,25464.0
T7,2005-11-01,21276.0
T7,2005-12-01,14781.0
T7,2006-01-01,13582.0
T7,2006-02-01,13898.0
T7,2006-03-01,20853.0
T7,2006-04-01,21487.0
T7,2006-05-01,17042.0
T7,2006-06-01,14432.0
T7,2006-07-01,13884.0
T7,2006-08-01,15733.0
T7,2006-09-01,17889.0
T7,2006-10-01,25661.0
T7,2006-11-01,22243.0
T7,2006-12-01,17133.0
T8,1985-01-01,55563.0
T8,1985-02-01,45408.0
T8,1985-03-01,72897.0
T8,1985-04-01,45770.0
T8,1985-05-01,46733.0
T8,1985-06-01,49115.0
T8,1985-07-01,46548.0
T8,1985-08-01,63889.0
T8,1985-09-01,56164.0
T8,1985-10-01,50046.0
T8,1985-11-01,51196.0
T8,1985-12-01,52438.0
T8,1986-01-01,55980.0
T8,1986-02-01,47433.0
T8,1986-03-01,68426.0
T8,1986-04-01,49787.0
T8,1986-05-01,46586.0
T8,1986-06-01,52325.0
T8,1986-07-01,52454.0
T8,1986-08-01,79783.0
T8,1986-09-01,66502.0
T8,1986-10-01,69897.0
T8,1986-11-01,67942.0
T8,1986-12-01,70104.0
T8,1987-01-01,74010.0
T8,1987-02-01,70463.0
T8,1987-03-01,93309.0
T8,1987-04-01,66965.0
T8,1987-05-01,73765.0
T8,1987-06-01,84684.0
T8,1987-07-01,87694.0
T8,1987-08-01,107448.0
T8,1987-09-01,99295.0
T8,1987-10-01,90579.0
T8,1987-11-01,88567.0
T8,1987-12-01,96746.0
T8,1988-01-01,101104.0
T8,1988-02-01,87194.0
T8,1988-03-01,114571.0
T8,1988-04-01,93126.0
T8,1988-05-01,94613.0
T8,1988-06-01,109102.0
T8,1988-07-01,99593.0
T8,1988-08-01,122816.0
T8,1988-09-01,113439.0
T8,1988-10-01,99195.0
T8,1988-11-01,99677.0
T8,1988-12-01,106040.0
T8,1989-01-01,119330.0
T8,1989-02-01,90956.0
T8,1989-03-01,124661.0
T8,1989-04-01,91610.0
T8,1989-05-01,93130.0
T8,1989-06-01,95521.0
T8,1989-07-01,80243.0
T8,1989-08-01,99907.0
T8,1989-09-01,93864.0
T8,1989-10-01,88264.0
T8,1989-11-01,93113.0
T8,1989-12-01,105590.0
T8,1990-01-01,108412.0
T8,1990-02-01,107780.0
T8,1990-03-01,116818.0
T8,1990-04-01,92380.0
T8,1990-05-01,92834.0
T8,1990-06-01,118788.0
T8,1990-07-01,108254.0
T8,1990-08-01,121605.0
T8,1990-09-01,118452.0
T8,1990-10-01,114107.0
T8,1990-11-01,114615.0
T8,1990-12-01,117632.0
T8,1991-01-01,115162.0
T8,1991-02-01,73097.0
T8,1991-03-01,79305.0
T8,1991-04-01,82460.0
T8,1991-05-01,94454.0
T8,1991-06-01,117744.0
T8,1991-07-01,103553.0
T8,1991-08-01,114876.0
T8,1991-09-01,122067.0
T8,1991-10-01,117238.0
T8,1991-11-01,116359.0
T8,1991-12-01,123522.0
T8,1992-01-01,120967.0
T8,1992-02-01,107845.0
T8,1992-03-01,122690.0
T8,1992-04-01,98445.0
T8,1992-05-01,101493.0
T8,1992-06-01,113977.0
T8,1992-07-01,106152.0
T8,1992-08-01,107511.0
T8,1992-09-01,116172.0
T8,1992-10-01,105045.0
T8,1992-11-01,107331.0
T8,1992-12-01,116771.0
T8,1993-01-01,97613.0
T8,1993-02-01,99870.0
T8,1993-03-01,98318.0
T8,1993-04-01,86891.0
T8,1993-05-01,93242.0
T8,1993-06-01,106278.0
T8,1993-07-01,99296.0
T8,1993-08-01,115090.0
T8,1993-09-01,115149.0
T8,1993-10-01,111461.0
T8,1993-11-01,110877.0
T8,1993-12-01,146820.0
T8,1994-01-01,125310.0
T8,1994-02-01,100892.0
T8,1994-03-01,132055.0
T8,1994-04-01,105430.0
T8,1994-05-01,104200.0
T8,1994-06-01,119151.0
T8,1994-07-01,111564.0
T8,1994-08-01,122802.0
T8,1994-09-01,125434.0
T8,1994-10-01,120067.0
T8,1994-11-01,119986.0
T8,1994-12-01,153741.0
T8,1995-01-01,120952.0
T8,1995-02-01,103391.0
T8,1995-03-01,129248.0
T8,1995-04-01,100084.0
T8,1995-05-01,116694.0
T8,1995-06-01,138074.0
T8,1995-07-01,144140.0
T8,1995-08-01,164057.0
T8,1995-09-01,164682.0
T8,1995-10-01,151870.0
T8,1995-11-01,158124.0
T8,1995-12-01,199967.0
T8,1996-01-01,202166.0
T8,1996-02-01,181835.0
T8,1996-03-01,192902.0
T8,1996-04-01,183298.0
T8,1996-05-01,174065.0
T8,1996-06-01,219293.0
T8,1996-07-01,243813.0
T8,1996-08-01,242725.0
T8,1996-09-01,252189.0
T8,1996-10-01,232566.0
T8,1996-11-01,251150.0
T8,1996-12-01,382481.0
T8,1997-01-01,239254.0
T8,1997-02-01,169144.0
T8,1997-03-01,211165.0
T8,1997-04-01,147126.0
T8,1997-05-01,144274.0
T8,1997-06-01,118956.0
T8,1997-07-01,93654.0
T8,1997-08-01,112534.0
T8,1997-09-01,93558.0
T8,1997-10-01,86519.0
T8,1997-11-01,98447.0
T8,1997-12-01,109789.0
T8,1998-01-01,82599.0
T8,1998-02-01,69331.0
T8,1998-03-01,82182.0
T8,1998-04-01,70179.0
T8,1998-05-01,88680.0
